,uid,nprocs,run_time,exe,POSIX_agg_perf_by_slowest,POSIX_TOTAL_FILES,POSIX_READ_ONLY_FILES,POSIX_WRITE_ONLY_FILES,POSIX_READ_WRITE_FILES,POSIX_UNIQUE_FILES,POSIX_SHARE_FILES,POSIX_OPENS,POSIX_FILENOS,POSIX_DUPS,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_MMAPS,POSIX_FSYNCS,POSIX_FDSYNCS,POSIX_RENAME_SOURCES,POSIX_RENAME_TARGETS,POSIX_RENAMED_FROM,POSIX_MODE,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_MAX_BYTE_READ,POSIX_MAX_BYTE_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_MEM_ALIGNMENT,POSIX_FILE_NOT_ALIGNED,POSIX_FILE_ALIGNMENT,POSIX_MAX_READ_TIME_SIZE,POSIX_MAX_WRITE_TIME_SIZE,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_10K_100K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_READ_1M_4M,POSIX_SIZE_READ_4M_10M,POSIX_SIZE_READ_10M_100M,POSIX_SIZE_READ_100M_1G,POSIX_SIZE_READ_1G_PLUS,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_SIZE_WRITE_1M_4M,POSIX_SIZE_WRITE_4M_10M,POSIX_SIZE_WRITE_10M_100M,POSIX_SIZE_WRITE_100M_1G,POSIX_SIZE_WRITE_1G_PLUS,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,POSIX_FASTEST_RANK,POSIX_FASTEST_RANK_BYTES,POSIX_SLOWEST_RANK,POSIX_SLOWEST_RANK_BYTES
523,410575,16,789.0,./mosst_dynamo.x ,332.05941346716975,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10974.0,75.0,216.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396384.0,89408518.0,23323734.0,89408437.0,45632.0,10906.0,45632.0,10947.0,0.0,0.0,104.0,56245.0,13631488.0,13537.0,8852.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38802.0,9191.0,16368.0,4640.0,56525.0,43.0,16.0,8.0,25.0,23337274.0,32.0,23337274.0
524,410575,16,454.0,./mosst_dynamo.x ,265.654028495188,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396960.0,89408553.0,23323752.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13555.0,388.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38704.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,9.0,23337310.0,25.0,23337310.0
525,49294,112,14.0,/u/staff/arnoldg/ior/src/ior -f /u/staff/arnoldg/ior/iorscript,5916.715581276961,1,0,0,1,0,1,1808.0,-1.0,-1.0,28672.0,28672.0,59128.0,12.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,30064771072.0,30064771072.0,7516192767.0,7516192767.0,0.0,0.0,28668.0,28668.0,56.0,0.0,8.0,0.0,1048576.0,1048576.0,1048576.0,0.0,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,0.0,0.0,7340032.0,0.0,0.0,0.0,57280.0,0.0,0.0,0.0,1048576.0,0.0,0.0,0.0,57344.0,0.0,0.0,0.0,76.0,0.0,98.0,7516192768.0
526,410575,16,461.0,./mosst_dynamo.x ,337.645359113654,13,3,9,0,10,3,116.0,-13.0,-13.0,45728.0,10977.0,78.0,222.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396384.0,89408623.0,23323734.0,89408542.0,45632.0,10906.0,45632.0,10950.0,0.0,0.0,104.0,56248.0,13631488.0,13537.0,19650.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38765.0,9228.0,16368.0,4640.0,56528.0,43.0,16.0,8.0,19.0,23337274.0,20.0,23337274.0
527,410575,16,473.0,./mosst_dynamo.x ,358.473896870165,13,3,9,0,10,3,115.0,-13.0,-13.0,45728.0,10976.0,77.0,220.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408588.0,23323736.0,89408507.0,45632.0,10906.0,45632.0,10949.0,0.0,0.0,104.0,56247.0,13631488.0,13539.0,9855.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38767.0,9228.0,16368.0,4640.0,56527.0,43.0,16.0,8.0,17.0,23337278.0,26.0,23337278.0
528,410575,16,383.0,./mosst_dynamo.x ,314.34850947552314,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10975.0,76.0,218.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396384.0,89408553.0,23323734.0,89408472.0,45632.0,10906.0,45632.0,10948.0,0.0,0.0,104.0,56246.0,13631488.0,13537.0,26268.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38765.0,9228.0,16368.0,4640.0,56526.0,43.0,16.0,8.0,14.0,23337274.0,32.0,23337274.0
529,410575,16,791.0,./mosst_dynamo.x ,244.4333792169158,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10974.0,75.0,216.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408518.0,23323736.0,89408437.0,45632.0,10906.0,45632.0,10947.0,0.0,0.0,104.0,56245.0,13631488.0,13539.0,19650.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38804.0,9191.0,16368.0,4640.0,56525.0,43.0,16.0,8.0,17.0,23337278.0,22.0,23337278.0
530,410575,16,788.0,./mosst_dynamo.x ,218.68022864757017,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10982.0,75.0,224.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373397024.0,89408518.0,23323754.0,89408437.0,45632.0,10914.0,45632.0,10955.0,0.0,0.0,104.0,56253.0,13631488.0,13557.0,388.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38706.0,9039.0,16601.0,4640.0,56526.0,43.0,22.0,8.0,1.0,23337314.0,27.0,23337314.0
531,410575,16,541.0,./mosst_dynamo.x ,262.040340071211,13,3,9,0,10,3,115.0,-13.0,-13.0,45728.0,10976.0,77.0,220.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408588.0,23323736.0,89408507.0,45632.0,10906.0,45632.0,10949.0,0.0,0.0,104.0,56247.0,13631488.0,13539.0,18043.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38767.0,9228.0,16368.0,4640.0,56527.0,43.0,16.0,8.0,1.0,23337278.0,28.0,23337278.0
532,410575,16,336.0,./mosst_dynamo.x ,234.4656424961323,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373397024.0,89408553.0,23323754.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13557.0,496.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38706.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,19.0,23337314.0,27.0,23337314.0
533,410575,16,1475.0,./mosst_dynamo.x ,229.95322088385342,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373397024.0,89408553.0,23323754.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13557.0,498.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38706.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,16.0,23337314.0,17.0,23337314.0
534,410575,16,790.0,./mosst_dynamo.x ,260.16857017175255,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10982.0,75.0,224.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396896.0,89408518.0,23323750.0,89408437.0,45632.0,10914.0,45632.0,10955.0,0.0,0.0,104.0,56253.0,13631488.0,13553.0,622.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38702.0,9039.0,16601.0,4640.0,56526.0,43.0,22.0,8.0,15.0,23337306.0,30.0,23337306.0
535,410575,16,787.0,./mosst_dynamo.x ,358.82890759169305,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10974.0,75.0,216.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408518.0,23323736.0,89408437.0,45632.0,10906.0,45632.0,10947.0,0.0,0.0,104.0,56245.0,13631488.0,13539.0,27838.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38804.0,9191.0,16368.0,4640.0,56525.0,43.0,16.0,8.0,21.0,23337278.0,16.0,23337278.0
536,410575,16,363.0,./mosst_dynamo.x ,278.2239525846625,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396960.0,89408553.0,23323752.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13555.0,622.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38704.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,14.0,23337310.0,27.0,23337310.0
537,410575,16,439.0,./mosst_dynamo.x ,84.73845451033311,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10975.0,76.0,218.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408553.0,23323736.0,89408472.0,45632.0,10906.0,45632.0,10948.0,0.0,0.0,104.0,56246.0,13631488.0,13539.0,9892.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38767.0,9228.0,16368.0,4640.0,56526.0,43.0,16.0,8.0,20.0,23337278.0,30.0,23337278.0
538,410575,16,1334.0,./mosst_dynamo.x ,367.09535055918377,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10975.0,76.0,218.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408553.0,23323736.0,89408472.0,45632.0,10906.0,45632.0,10948.0,0.0,0.0,104.0,56246.0,13631488.0,13539.0,9892.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38767.0,9228.0,16368.0,4640.0,56526.0,43.0,16.0,8.0,28.0,23337278.0,24.0,23337278.0
539,410575,16,302.0,./mosst_dynamo.x ,252.1795460768381,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373397024.0,89408553.0,23323754.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13557.0,512.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38706.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,20.0,23337314.0,18.0,23337314.0
540,410575,16,1278.0,./mosst_dynamo.x ,254.48376606193125,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396960.0,89408553.0,23323752.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13555.0,388.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38704.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,20.0,23337310.0,23.0,23337310.0
541,410575,16,384.0,./mosst_dynamo.x ,300.86466843241806,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10975.0,76.0,218.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408553.0,23323736.0,89408472.0,45632.0,10906.0,45632.0,10948.0,0.0,0.0,104.0,56246.0,13631488.0,13539.0,8852.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38767.0,9228.0,16368.0,4640.0,56526.0,43.0,16.0,8.0,13.0,23337278.0,35.0,23337278.0
542,410575,16,1089.0,./mosst_dynamo.x ,301.15072744137865,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373397024.0,89408553.0,23323754.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13557.0,620.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38706.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,20.0,23337314.0,16.0,23337314.0
543,49294,24,22.0,/u/system/bwjenkins/mdtest-jenkins-home/mdtest/mdtest -n 2000 -v -d /u/system/bwjenkins/mdtest,0.0,24576,0,0,0,24576,0,49152.0,-24576.0,-24576.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,-24576.0,-24576.0,0.0,10715136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196608.0,0.0,25769803776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,410575,16,1165.0,./mosst_dynamo.x ,301.91910377704676,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10975.0,76.0,218.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408553.0,23323736.0,89408472.0,45632.0,10906.0,45632.0,10948.0,0.0,0.0,104.0,56246.0,13631488.0,13539.0,25228.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38767.0,9228.0,16368.0,4640.0,56526.0,43.0,16.0,8.0,4.0,23337278.0,30.0,23337278.0
545,410575,16,789.0,./mosst_dynamo.x ,155.32782604544147,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10974.0,75.0,216.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408518.0,23323736.0,89408437.0,45632.0,10906.0,45632.0,10947.0,0.0,0.0,104.0,56245.0,13631488.0,13539.0,9892.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38804.0,9191.0,16368.0,4640.0,56525.0,43.0,16.0,8.0,25.0,23337278.0,28.0,23337278.0
546,410575,16,957.0,./mosst_dynamo.x ,217.2915748531228,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373397024.0,89408553.0,23323754.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13557.0,496.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38706.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,27.0,23337314.0,26.0,23337314.0
547,410575,16,793.0,./mosst_dynamo.x ,78.20296416976502,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10974.0,75.0,216.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408518.0,23323736.0,89408437.0,45632.0,10906.0,45632.0,10947.0,0.0,0.0,104.0,56245.0,13631488.0,13539.0,11462.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38804.0,9191.0,16368.0,4640.0,56525.0,43.0,16.0,8.0,16.0,23337278.0,30.0,23337278.0
548,410575,16,282.0,./mosst_dynamo.x ,289.01813962521726,13,3,9,0,10,3,115.0,-13.0,-13.0,45728.0,10976.0,77.0,220.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408588.0,23323736.0,89408507.0,45632.0,10906.0,45632.0,10949.0,0.0,0.0,104.0,56247.0,13631488.0,13539.0,18043.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38767.0,9228.0,16368.0,4640.0,56527.0,43.0,16.0,8.0,27.0,23337278.0,13.0,23337278.0
549,410575,16,792.0,./mosst_dynamo.x ,54.4676523916657,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10974.0,75.0,216.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396384.0,89408518.0,23323734.0,89408437.0,45632.0,10906.0,45632.0,10947.0,0.0,0.0,104.0,56245.0,13631488.0,13537.0,27838.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38802.0,9191.0,16368.0,4640.0,56525.0,43.0,16.0,8.0,13.0,23337274.0,23.0,23337274.0
550,410575,16,462.0,./mosst_dynamo.x ,229.87669459376565,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373397024.0,89408553.0,23323754.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13557.0,510.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38706.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,15.0,23337314.0,22.0,23337314.0
551,410575,16,508.0,./mosst_dynamo.x ,25.03775189864351,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10975.0,76.0,218.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396320.0,89408553.0,23323732.0,89408472.0,45632.0,10906.0,45632.0,10948.0,0.0,0.0,104.0,56246.0,13631488.0,13535.0,19650.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38763.0,9228.0,16368.0,4640.0,56526.0,43.0,16.0,8.0,41.0,23337270.0,6.0,23337270.0
552,410575,16,789.0,./mosst_dynamo.x ,201.00672364184834,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10974.0,75.0,216.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89408518.0,23323736.0,89408437.0,45632.0,10906.0,45632.0,10947.0,0.0,0.0,104.0,56245.0,13631488.0,13539.0,9892.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38804.0,9191.0,16368.0,4640.0,56525.0,43.0,16.0,8.0,13.0,23337278.0,22.0,23337278.0
553,410575,16,302.0,./mosst_dynamo.x ,48.094354233087245,13,3,9,0,10,3,117.0,-13.0,-13.0,45728.0,10978.0,79.0,224.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396448.0,89409006.0,23323736.0,89408925.0,45632.0,10906.0,45632.0,10951.0,0.0,0.0,104.0,56249.0,13631488.0,13539.0,8852.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,10928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38767.0,9228.0,16368.0,4640.0,56529.0,43.0,16.0,8.0,15.0,23337278.0,24.0,23337278.0
554,410575,16,368.0,./mosst_dynamo.x ,263.9751068963816,13,3,9,0,10,3,114.0,-13.0,-13.0,45728.0,10983.0,76.0,226.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396960.0,89408553.0,23323752.0,89408472.0,45632.0,10914.0,45632.0,10956.0,0.0,0.0,104.0,56254.0,13631488.0,13555.0,622.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38704.0,9039.0,16601.0,4640.0,56527.0,43.0,22.0,8.0,16.0,23337310.0,16.0,23337310.0
555,410575,16,789.0,./mosst_dynamo.x ,266.6533829374968,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10982.0,75.0,224.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373396960.0,89408518.0,23323752.0,89408437.0,45632.0,10914.0,45632.0,10955.0,0.0,0.0,104.0,56253.0,13631488.0,13555.0,498.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38704.0,9039.0,16601.0,4640.0,56526.0,43.0,22.0,8.0,17.0,23337310.0,13.0,23337310.0
556,410575,16,787.0,./mosst_dynamo.x ,271.8760793330539,13,3,9,0,10,3,113.0,-13.0,-13.0,45728.0,10982.0,75.0,224.0,0.0,0.0,0.0,-13.0,-13.0,0.0,4818.0,373397024.0,89408518.0,23323754.0,89408437.0,45632.0,10914.0,45632.0,10955.0,0.0,0.0,104.0,56253.0,13631488.0,13557.0,608.0,96.0,32.0,45600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,10927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16093696.0,5975968.0,5975968.0,550400.0,8.0,5.0,3.0,2.0,38706.0,9039.0,16601.0,4640.0,56526.0,43.0,22.0,8.0,21.0,23337314.0,26.0,23337314.0
