,uid,nprocs,run_time,exe,STDIO_agg_perf_by_slowest,STDIO_TOTAL_FILES,STDIO_READ_ONLY_FILES,STDIO_WRITE_ONLY_FILES,STDIO_READ_WRITE_FILES,STDIO_UNIQUE_FILES,STDIO_SHARE_FILES,STDIO_OPENS,STDIO_FDOPENS,STDIO_READS,STDIO_WRITES,STDIO_SEEKS,STDIO_FLUSHES,STDIO_BYTES_WRITTEN,STDIO_BYTES_READ,STDIO_MAX_BYTE_READ,STDIO_MAX_BYTE_WRITTEN,STDIO_FASTEST_RANK,STDIO_FASTEST_RANK_BYTES,STDIO_SLOWEST_RANK,STDIO_SLOWEST_RANK_BYTES
119,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,410575,16,419.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,410575,16,792.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,410575,16,790.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,410575,16,790.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,410575,16,1501.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,410575,16,446.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,410575,16,1059.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,410575,16,475.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,410575,16,1070.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,410575,16,383.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,410575,16,434.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,410575,16,1131.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,410575,16,430.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,410575,16,286.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,415566,16,103172.0,pw.x -npool 4 -in feo.rlx.in ,4323.796112944628,2,2,0,0,0,2,32.0,-2.0,32.0,0.0,64.0,0.0,0.0,11790992.0,736935.0,0.0,22.0,736937.0,7.0,736937.0
139,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,410575,16,462.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,410575,16,1194.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,410575,16,485.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,410575,16,793.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,410575,16,320.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,410575,16,790.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,410575,16,793.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,410575,16,439.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,410575,16,235.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,393082,8192,169645.0,exec parfile.par,0.21286244935442644,62,2,60,0,61,0,8349.0,-8251.0,91650.0,162262.0,0.0,8823.0,5161528.0,651341.0,651339.0,3602244.0,0.0,0.0,0.0,0.0
152,410575,16,809.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,410575,16,401.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,49294,112,15.0,/u/staff/arnoldg/ior/src/ior -f /u/staff/arnoldg/ior/iorscript,1.99662232679937,2,1,1,0,0,2,224.0,-2.0,4704.0,229.0,0.0,14.0,3091.0,75824.0,676.0,3090.0,60.0,677.0,47.0,3768.0
156,410575,16,527.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,410575,16,1289.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,410575,16,229.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,410575,16,313.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,393082,8192,169616.0,exec parfile.par,0.40305715385231894,58,2,56,0,57,0,8337.0,-8247.0,91658.0,159544.0,0.0,8119.0,5026225.0,651519.0,651517.0,3429483.0,0.0,0.0,0.0,0.0
161,410575,16,390.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,49294,4,21.0,/scratch/system/bwjenkins/tests/lammps/15May15/cle5.2_gnu4.9.3/bin/lmp_xe6 -in in.rhodo.scaled,70.10973845607636,4,2,2,0,4,0,5.0,-4.0,382178.0,272.0,0.0,1.0,8321.0,12580496.0,6290585.0,8319.0,0.0,0.0,0.0,0.0
164,410575,16,802.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,410575,16,792.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,394734,1280,26549.0,./PeleC3d.intel.interlagos.MPI.ex.H2.11272019 inputs.H2.Reac.res,1.9898422133376759,131,0,1,0,32,1,2560.0,-1280.0,0.0,561544.0,0.0,370393.0,11779651.0,0.0,0.0,11779650.0,32.0,0.0,0.0,11779651.0
167,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,410575,16,457.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,410575,16,320.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,410575,16,1461.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,410575,16,701.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,410575,16,1186.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,410575,16,790.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,410575,16,412.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,415566,16,116340.0,pw.x -npool 4 -in feo.rlx.in ,161.24700793958763,6,3,3,0,2,4,98.0,-6.0,1587.0,1555.0,64.0,0.0,12596069.0,24387061.0,1542011.0,1542011.0,24.0,2210811.0,45.0,2210811.0
179,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,49294,256,1760.0,/scratch/system/bwjenkins/tests/milc-nsf/v1/cle5.2_gnu4.9.3/bin/su3_rmd,1.3007408039964987,1,0,1,0,0,1,256.0,-1.0,0.0,554.0,0.0,2600.0,30464.0,0.0,0.0,30463.0,136.0,0.0,0.0,30464.0
182,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,393082,8192,169376.0,exec parfile.par,0.21176184825035302,47,2,45,0,45,2,16497.0,-47.0,91655.0,139803.0,0.0,6183.0,4310444.0,651470.0,651468.0,2936200.0,64.0,0.0,0.0,58490.0
184,410575,16,287.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,410575,16,313.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,410575,16,793.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,410575,16,509.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,410575,16,206.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,410575,16,400.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,410575,16,589.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,410575,16,798.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,410575,16,794.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,410575,16,205.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,407390,6144,7.0,bcast -p /dev/shm/local -v /u/sciteam/yfeng1/python-bcast/bwpy/bwpy-0.3.0-mpi.tar.gz,293.02955760407457,3,1,1,0,2,0,193.0,-193.0,1.0,4.0,2.0,3.0,212.0,165335489.0,165335488.0,211.0,0.0,0.0,0.0,0.0
198,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,410575,16,793.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,410575,16,478.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,47829,4,0.0,./hw9 15 0.0001,6.644785600847009,2,0,1,0,2,0,2.0,-2.0,0.0,1240.0,0.0,0.0,6276.0,0.0,0.0,6275.0,0.0,0.0,0.0,0.0
202,410575,16,1357.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,49294,24,22.0,/u/system/bwjenkins/mdtest-jenkins-home/mdtest/mdtest -n 2000 -v -d /u/system/bwjenkins/mdtest,7.482131661442006,1,0,1,0,0,1,24.0,-1.0,0.0,194.0,0.0,70.0,5967.0,0.0,0.0,5966.0,10.0,0.0,0.0,5967.0
204,410575,16,1463.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,410575,16,328.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,410575,16,1307.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,410575,16,465.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,410575,16,790.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,410575,16,1321.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,410575,16,1129.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,410575,16,492.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,410575,16,790.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,49294,112,14.0,/u/staff/arnoldg/ior/src/ior -f /u/staff/arnoldg/ior/iorscript,2.7006724730925207,2,1,1,0,0,2,224.0,-2.0,4704.0,229.0,0.0,14.0,3091.0,75824.0,676.0,3090.0,96.0,677.0,22.0,3768.0
216,410575,16,270.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,410575,16,413.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,410575,16,1102.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,49294,24,39.0,/u/system/bwjenkins/mdtest-jenkins/mdtest/mdtest -n 2000 -v -d /u/system/bwjenkins/scratch/mdtest,1.5514429921056037,1,0,1,0,0,1,24.0,-1.0,0.0,194.0,0.0,70.0,5994.0,0.0,0.0,5993.0,9.0,0.0,0.0,5994.0
221,410575,16,341.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,410575,16,1511.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,410575,16,572.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,410575,16,529.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,410575,16,1332.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,410575,16,437.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,410575,16,515.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,410575,16,378.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,410575,16,360.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,410575,16,1142.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,410575,16,791.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,410575,16,627.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,410575,16,791.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,410575,16,315.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,410575,16,790.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,410575,16,420.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,410575,16,798.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,410575,16,492.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,410575,16,840.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,410575,16,239.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,410575,16,789.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,410575,16,422.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,410575,16,788.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,49294,24,41.0,/u/system/bwjenkins/mdtest-jenkins/mdtest/mdtest -n 2000 -v -d /u/system/bwjenkins/scratch/mdtest,3.8960025999350014,1,0,1,0,0,1,24.0,-1.0,0.0,194.0,0.0,70.0,5994.0,0.0,0.0,5993.0,10.0,0.0,0.0,5994.0
250,410575,16,247.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,410575,16,518.0,./mosst_dynamo.x ,0.0,1,0,0,0,1,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,49294,24,39.0,/u/system/bwjenkins/mdtest-jenkins/mdtest/mdtest -n 2000 -v -d /u/system/bwjenkins/scratch/mdtest,7.354601226993865,1,0,1,0,0,1,24.0,-1.0,0.0,194.0,0.0,70.0,5994.0,0.0,0.0,5993.0,6.0,0.0,0.0,5994.0
